"Gene","logFC_mouse","AveExpr","t","PValue","FDR","B","padj","negLog10P","Classification"
"Map3k6",0.918009551247174,0.538634276751615,1.14251835401738,0.283536391817653,0.403200608006115,-5.27206595434997,0.403200608006115,0.394478821667934,"NO"
"Ms4a6c",-0.953722830751547,4.92301182192208,-1.83823367812377,0.10013545223662,0.187235520158413,-5.27280635839716,0.187235520158413,0.727611758453354,"NO"
"Pcgf5",-0.719661378895301,6.96831079295612,-1.85179759242947,0.0980160280902258,0.184428057058036,-5.27293131691992,0.184428057058036,0.734173008995069,"NO"
"Cpsf2",-0.47811625767711,4.74986805374208,-1.8240368853876,0.102399736013417,0.190408924148174,-5.27394804887545,0.190408924148174,0.720312700817709,"NO"
"Lingo2",0.8887756949752,8.20933474196931,1.780095390034,0.109714947341106,0.200086691337475,-5.27440701696991,0.200086691337475,0.698781797275407,"NO"
"Mest",-0.680817124805442,3.11962822887825,-1.65826237167965,0.132604497307123,0.230087648428252,-5.27527599368737,0.230087648428252,0.638106694514458,"NO"
"Rnf17",0.710343144392944,1.94092837338528,1.4172806319782,0.191009417922737,0.301587908224046,-5.2753080383863,0.301587908224046,0.520586074927084,"NO"
"Chkb",-0.524670348314244,5.82810475432186,-1.85640595983166,0.097305587489514,0.183455410386173,-5.27557258998595,0.183455410386173,0.73646947569756,"NO"
"Mybpc1",0.958754584277197,0.410248939269241,1.11866079200087,0.293053603445108,0.412657923893334,-5.27606405644003,0.412657923893334,0.384409811114165,"NO"
"Rnaseh2b",0.501195277518774,4.49083258014112,1.78816633613119,0.108335841429383,0.198325334270955,-5.27646843314647,0.198325334270955,0.702621805051824,"NO"
"4930447A16Rik",1.12830951020766,-0.267866787323707,1.01494708899414,0.337371839125015,0.457628529529395,-5.27660263967321,0.457628529529395,0.339486908535479,"NO"
"Ccdc60",0.737920804713368,1.73997258312706,1.38017322217991,0.201769487273844,0.313932907598501,-5.27681741440833,0.313932907598501,0.503163157573717,"NO"
"Pex19",0.499016910604411,3.83663178216306,1.72001514675192,0.120504126089018,0.214773596822776,-5.27750001919444,0.214773596822776,0.668019109653005,"NO"
"2810455O05Rik",0.755696418693352,1.20043633111945,1.28068792588013,0.233205877385834,0.349678630438231,-5.27759523073745,0.349678630438231,0.456330907485813,"NO"
"Zfp334",-0.538627233479319,3.33936211577865,-1.68652939036472,0.126933887956472,0.2226644217993,-5.27789891700756,0.2226644217993,0.652349170710095,"NO"
"Ndufs3",-0.564768296282638,5.88732909450762,-1.85523722003363,0.0974853047398822,0.183751248092157,-5.27872931871426,0.183751248092157,0.735769702378756,"NO"
"Cyld",0.54907035084378,6.52795175848111,1.8301839964345,0.101413494006627,0.188945649642867,-5.27877241196469,0.188945649642867,0.723663102994638,"NO"
"Xpc",0.502451176143909,3.92763999123225,1.72636280390594,0.119319579949303,0.213260254994872,-5.27968159881051,0.213260254994872,0.671090075843433,"NO"
"Itga11",0.567689992459355,2.76257649651266,1.58031597883872,0.149453795247177,0.251261982495672,-5.27994970898087,0.251261982495672,0.599873217899169,"NO"
"A830031A19Rik",1.08105674352875,1.15073254838034,1.23383909207771,0.2493751855929,0.367025615617824,-5.28020377357283,0.367025615617824,0.435303624213165,"NO"
"Dnah17",0.977037567678335,0.574900928973672,1.14844098197984,0.281212315448556,0.400739801331695,-5.28047439950093,0.400739801331695,0.397137521454736,"NO"
"Hsp90aa1",-0.723671783473378,7.48653624883242,-1.83227159005596,0.101080588618671,0.18846260556449,-5.28064079780952,0.18846260556449,0.724774808896202,"NO"
"Gm49774",-1.06507805095959,0.302336622151855,-1.10553808130022,0.298395266894214,0.417986798893277,-5.28103040234125,0.417986798893277,0.378837434154003,"NO"
"Gm30881",1.04095737878417,1.01430498242165,1.22094354136107,0.25398486559145,0.371874270361753,-5.28113015122663,0.371874270361753,0.429603869036754,"NO"
"Fam135a",0.65302649118476,6.48717948597353,1.82570010798321,0.102132006565571,0.190042653020523,-5.2816785141321,0.190042653020523,0.721148915402216,"NO"
"Tex2",0.579034884533108,6.52502829809857,1.82757214907736,0.10183144721745,0.189570937201851,-5.28206272788654,0.189570937201851,0.722228242843574,"NO"
"Cryzl1",0.522904739232463,6.04818114626373,1.83147409303929,0.101207643256162,0.188648640416641,-5.28215540997211,0.188648640416641,0.72434632039502,"NO"
"Pcdhgb2",-1.10066256046106,0.553287561319641,-1.15823046122966,0.277404292260257,0.396791299730745,-5.28240233807327,0.396791299730745,0.401437858998587,"NO"
"Trank1",-0.910614856518762,6.70653451887774,-1.85378852154274,0.0977085042387663,0.184042806721828,-5.28241840264351,0.184042806721828,0.735081152203007,"NO"
"Gm17259",0.935958555591684,0.92102654241868,1.20086031529994,0.261302704649507,0.379896652064182,-5.28264478706573,0.379896652064182,0.420334533758937,"NO"
"Ube2n",-0.576115183355145,5.88960279597589,-1.8528109718267,0.0978593855491084,0.184252469381578,-5.28281358242264,0.184252469381578,0.734586682944589,"NO"
"Anapc16",0.650174440608763,5.18732864626255,1.81248503959107,0.104277428753597,0.193076176676582,-5.28298758398617,0.193076176676582,0.714271309732686,"NO"
"Arhgap32",0.570910952936807,6.80257189162862,1.82219555075426,0.102696902019902,0.190726504151662,-5.28341552856657,0.190726504151662,0.719588951385058,"NO"
"3110056K07Rik",0.497465345609784,4.55730217923904,1.78636104308698,0.108642909579821,0.198626106725854,-5.28448483173404,0.198626106725854,0.701963669930103,"NO"
"4930471E19Rik",-1.09778737727552,0.597675171214444,-1.1695109655324,0.27306770835782,0.392120153580505,-5.28550769148601,0.392120153580505,0.406580835935259,"NO"
"Zfp239",-0.705859938027838,5.25906895087607,-1.8393253047965,0.0999633024745416,0.186935319410503,-5.28606835756801,0.186935319410503,0.728308635614627,"NO"
"Meis2",0.678651226608761,7.23375466093279,1.80878799339365,0.104885127851872,0.193765372379983,-5.28621132188878,0.193765372379983,0.712723832692789,"NO"
"Ccdc159",0.676777625727025,2.1609797302984,1.44535764696542,0.183201532594448,0.292163399821029,-5.28680535469641,0.292163399821029,0.534374190357044,"NO"
"Kcnk5",0.966210109729629,2.33604849079819,1.50266162516934,0.168127007286141,0.27333146872021,-5.28696115225709,0.27333146872021,0.563310364996747,"NO"
"Ccr2",-1.11595127055465,3.89977879707224,-1.75857538983921,0.113472251614244,0.205174330417946,-5.28710132373493,0.205174330417946,0.687876975213188,"NO"
"Atp1a3",0.724552362879958,5.23061545340222,1.81431418508058,0.103977981853637,0.192632389418693,-5.28737328110417,0.192632389418693,0.715270688326946,"NO"
"Cggbp1",-0.549125468161896,3.91601109457777,-1.75319345742189,0.114430384690395,0.206536015194356,-5.28738316656902,0.206536015194356,0.68500420630124,"NO"
"Gm13270",0.682528207531259,1.89449991901425,1.38559010056257,0.200166936251366,0.312313906924874,-5.2878638101399,0.312313906924874,0.505408676780813,"NO"
"Tmem106a",-0.775708575941856,4.88217273519916,-1.82432555334806,0.102353221996312,0.190344394841053,-5.28788098146214,0.190344394841053,0.720459907530687,"NO"
"Hk1",0.546274279549155,5.22810844680816,1.81435847810261,0.103970740675598,0.192632389418693,-5.28812372742709,0.192632389418693,0.715270688326946,"NO"
"2600014E21Rik",0.714350308559007,1.82756575701024,1.39444814871548,0.197569915268749,0.30940013161706,-5.28825393042179,0.30940013161706,0.509479505890204,"NO"
"Vcpip1",-0.501313708436009,5.96128259863877,-1.84840883543769,0.0985415554397516,0.185028044677506,-5.28834886653879,0.185028044677506,0.732762440647758,"NO"
"Ano10",-0.656797463352555,5.92587642589292,-1.84964359657814,0.0983497634142834,0.184818655222084,-5.28928152170947,0.184818655222084,0.733254194094791,"NO"
"Polr3g",-0.985224045366801,3.26982528134395,-1.67069972420988,0.130081553554023,0.226857950121917,-5.2893502031188,0.226857950121917,0.644245996501208,"NO"
"Jagn1",0.653199644686026,2.90606752168045,1.58298715690293,0.148845832667907,0.250527356582349,-5.28940583586885,0.250527356582349,0.601144843992082,"NO"
"Gm38025",-0.745818571205913,1.83256460166461,-1.44475540158255,0.183366048238386,0.292297451375848,-5.2900661919418,0.292297451375848,0.534174971362478,"NO"
"Gm33373",1.02707549747587,0.688384925373134,1.1555175805011,0.27845541558226,0.397886507930192,-5.29043191320671,0.397886507930192,0.400240787244193,"NO"
"2810429I04Rik",1.04587074252768,1.55069262599935,1.2801966630861,0.233370790805808,0.349860806011759,-5.29045886971176,0.349860806011759,0.45610470766351,"NO"
"Palm",-0.523316144847634,5.84783837963505,-1.8462161517963,0.0988830046116623,0.185409947914084,-5.2905102734214,0.185409947914084,0.731866968097183,"NO"
"Hnrnpu",-0.788662131406294,8.47626046671373,-1.78812402963184,0.108343028227941,0.198325334270955,-5.29064924701478,0.198325334270955,0.702621805051824,"NO"
"Otud3",-0.67330867116072,3.32837795637058,-1.67452194245015,0.129315055163002,0.22586338235688,-5.29098718981741,0.22586338235688,0.646154172485504,"NO"
"AW209491",0.671990440906382,1.60004058139693,1.33254377956038,0.216339266491885,0.330225764234061,-5.29128643976466,0.330225764234061,0.481189046069657,"NO"
"E2f4",-0.516899074732507,4.48886098007416,-1.79653093398083,0.106923595636568,0.196373865216973,-5.29199197228528,0.196373865216973,0.70691631159643,"NO"
"Acacb",0.54140151443388,3.22891948694357,1.63852249251766,0.136700388173335,0.235194134280075,-5.29207076171174,0.235194134280075,0.62857351372499,"NO"
"Rhobtb2",0.563692516928523,5.14649712622573,1.81112599253612,0.104500437859078,0.193244871662295,-5.29215225841925,0.193244871662295,0.713892022575584,"NO"
"Rp9",0.524037363609556,5.73651620895756,1.82316601727079,0.102540181711935,0.190604102476302,-5.2925534442784,0.190604102476302,0.719867756039529,"NO"
"9130019P16Rik",1.1593613179046,2.91670081808179,1.58469106227791,0.148459183762776,0.250007127013678,-5.29264655128136,0.250007127013678,0.602047610613586,"NO"
"Cdrt4",0.90065193016486,0.559947530942742,1.12488645584559,0.290545987447528,0.410812347227967,-5.29288067035152,0.410812347227967,0.386356511880047,"NO"
"Spop",-0.590155794175869,7.84906550940754,-1.80887415802112,0.104870927051701,0.193765372379983,-5.29327117172934,0.193765372379983,0.712723832692789,"NO"
"Stk38",-0.574814089721249,7.42302110187849,-1.82252184679453,0.102644183597854,0.190709437729193,-5.29333985919486,0.190709437729193,0.71962781428336,"NO"
"Chd7",-0.830069872894835,9.12496593936073,-1.75589006097458,0.113949381999514,0.205938633573813,-5.29381834769388,0.205938633573813,0.686262173177808,"NO"
"Prrt3",0.741742099179386,1.29009758009136,1.27987915451918,0.233477427968063,0.349937303964134,-5.29415755297842,0.349937303964134,0.456009758453868,"NO"
"Ccdc167",0.600371539178464,4.00297630351672,1.71944729582631,0.120610619672494,0.214851414462465,-5.29443626541282,0.214851414462465,0.667861782816842,"NO"
"Lemd2",-0.599050815679358,5.25264701246114,-1.83326075345574,0.100923205902878,0.188293399667837,-5.294547269524,0.188293399667837,0.725164903233875,"NO"
"Ppp2r2c",0.911617501021052,6.2952831637243,1.81495398218391,0.103873431326836,0.192571519528734,-5.29515621327843,0.192571519528734,0.715407942684596,"NO"
"Zfp318",0.539642016449782,5.85568577050066,1.82214745991663,0.102704674016475,0.190726504151662,-5.29531431119031,0.190726504151662,0.719588951385058,"NO"
"Haus2",0.593988642202498,2.8903685432837,1.57331433817719,0.151057968264284,0.253271305685088,-5.29546931025443,0.253271305685088,0.596414010716871,"NO"
"Coq8b",-0.587711883492018,6.08956982464286,-1.84533165707514,0.0990210540181362,0.185616911259517,-5.29548568203031,0.185616911259517,0.731382458439847,"NO"
"Puf60",-0.5749676070475,5.62224213202847,-1.84118797278309,0.0996701999416669,0.186539197449622,-5.29558722932747,0.186539197449622,0.729229896040787,"NO"
"Tmc1",0.917588604312543,0.466609199663457,1.11138872691473,0.296004330473024,0.415685412156088,-5.29568854072157,0.415685412156088,0.381235216127123,"NO"
"2410004B18Rik",-0.624507269092273,3.47369187706765,-1.69104745401507,0.126048361450117,0.22174384817488,-5.29688680197847,0.22174384817488,0.654148419932597,"NO"
"Pip5kl1",0.98115047877968,0.193507102558072,1.06116711196225,0.317024129812769,0.436979205958141,-5.29705732072351,0.436979205958141,0.359539228824773,"NO"
"Dach1",0.794763823456304,5.21287213180516,1.80245879309181,0.105933165187278,0.195218736406725,-5.29748071413436,0.195218736406725,0.709478502614241,"NO"
"Coq5",0.533224504980751,4.61977247346819,1.77910643808776,0.10988505053925,0.200328899829248,-5.29780051384952,0.200328899829248,0.698256394036386,"NO"
"Bend5",1.36399968367179,0.146407220562487,1.05789133654583,0.318434417194102,0.438398177643957,-5.29813681213149,0.438398177643957,0.358131259817525,"NO"
"Glrx",0.721119686703062,2.22641284553647,1.46178157664646,0.178764409093626,0.286834649238637,-5.2981379350742,0.286834649238637,0.542368387647828,"NO"
"Hdac3",-0.675853651511237,5.68428057829048,-1.8420367750705,0.099536903065439,0.186375314636675,-5.29852383004162,0.186375314636675,0.729611610367351,"NO"
"S100a16",0.786247998353889,4.68580395013282,1.78297034979224,0.109221833333766,0.199480855168515,-5.29907546228129,0.199480855168515,0.70009877864211,"NO"
"Metrnl",-0.670574833726391,2.4709403431163,-1.55616313856762,0.155052929395072,0.257797690099142,-5.30019183084148,0.257797690099142,0.588720978300268,"NO"
"1700029I15Rik",0.962543598183831,0.558030423905503,1.12452495912868,0.290691127227571,0.410845771675929,-5.30066512961189,0.410845771675929,0.386321178319812,"NO"
"Rmnd1",0.629260383280031,5.66558349823392,1.81204494551562,0.104349596076813,0.193143228479835,-5.30076849637873,0.193143228479835,0.714120513433701,"NO"
"Xist",1.22620280514533,10.1562434278752,1.65533773328712,0.133204207135901,0.230904485554715,-5.30115054072267,0.230904485554715,0.636567630388414,"NO"
"Klrg2",-0.994590723076408,0.12903567008244,-1.04461515328259,0.324199654508249,0.443919117755751,-5.30123867932287,0.443919117755751,0.352696151309294,"NO"
"1700001L19Rik",-1.01179148442225,0.214834115744922,-1.0635294253253,0.316010104974052,0.436290486743924,-5.30179610056077,0.436290486743924,0.360224256643394,"NO"
"Lrguk",0.544531949242813,3.21739825684894,1.62657024078301,0.139235910852218,0.238360520426424,-5.3055579629248,0.238360520426424,0.622765675025748,"NO"
"Krt9",-1.57779300810402,-0.887703204204446,-0.723168463479496,0.488455287736129,0.59894896946953,-5.30586923119642,0.59894896946953,0.222610177981105,"NO"
"Bbs10",-0.676153130080986,1.93853386931984,-1.45140972241686,0.181555421787744,0.290214955121135,-5.30641506850084,0.290214955121135,0.537280211611457,"NO"
"Gm6598",0.90653198217484,0.543712889417934,1.10604205211517,0.298188716675422,0.41779794600451,-5.30644489555576,0.41779794600451,0.379033699446902,"NO"
"Tmem41a",-0.789786175512344,1.84315149257551,-1.43333713831083,0.186509633772719,0.296020214485045,-5.30655950477235,0.296020214485045,0.528678631037166,"NO"
"Sdccag8",0.616397894281988,7.0900558747415,1.79963272647855,0.106404274495697,0.195866509168779,-5.30656613912539,0.195866509168779,0.708039816821106,"NO"
"Tshz1",0.58060792312885,6.32195266240164,1.81136782214002,0.104460722943306,0.19322926523409,-5.30750513423695,0.19322926523409,0.713927097552192,"NO"
"Sec24c",-0.541688891577534,5.24036908738169,-1.82195235089848,0.102736211376308,0.190726504151662,-5.30821703207993,0.190726504151662,0.719588951385058,"NO"
"Xpnpep3",0.527801484222887,5.18849722004544,1.79964916929833,0.106401527813393,0.195866509168779,-5.30844435273385,0.195866509168779,0.708039816821106,"NO"
"Pik3ca",0.595028096730903,6.68235783644465,1.80636804873944,0.105284693030121,0.194251579099178,-5.30853916911888,0.194251579099178,0.71163544207005,"NO"
"Fubp3",-0.594647317024545,5.84153019021562,-1.8343411232705,0.100751573934143,0.188082053228617,-5.30909719512029,0.188082053228617,0.725652642810215,"NO"
"Ears2",-0.50619731934522,3.97881482089764,-1.74041237910119,0.116735848120673,0.209691036227233,-5.30924639276695,0.209691036227233,0.67842013415199,"NO"
"Sec31b",-1.07890632942979,0.616038901373464,-1.14758242280042,0.281548272923902,0.401045781018349,-5.30925519228636,0.401045781018349,0.3968060480562,"NO"
"Klra17",-1.00366293977506,0.0895906315144946,-1.02322155643189,0.333657857851247,0.453468547573849,-5.3108666167619,0.453468547573849,0.343452830078687,"NO"
"Adgra2",0.614254434654721,3.7567988801205,1.68640417082745,0.126958511535975,0.2226644217993,-5.31139527275674,0.2226644217993,0.652349170710095,"NO"
"Med19",1.09088017615859,1.94978781103604,1.32919361315835,0.217396920604355,0.331494821880952,-5.31155582569098,0.331494821880952,0.479523251108659,"NO"
"Hopx",0.777092928520856,2.65893856597764,1.53072113841121,0.161152922997675,0.265334665892968,-5.31169551479103,0.265334665892968,0.57620600586952,"NO"
"Hrh3",0.984086853948321,2.47136222180248,1.51186210345896,0.165811364945759,0.270412462807717,-5.31286840405266,0.270412462807717,0.56797329644382,"NO"
"Zbtb22",-0.755709134769924,1.36097319972161,-1.3154462870923,0.221782909131428,0.336653797076584,-5.31290875895008,0.336653797076584,0.472816482814606,"NO"
"Ptar1",0.482105255588542,5.1191201762482,1.79562897859715,0.107075049253113,0.196562420977694,-5.31354790672629,0.196562420977694,0.706499507470292,"NO"
"Ifngr1",-0.634954584530187,4.9928415513686,-1.81081995538657,0.104550717591391,0.193278905162462,-5.31373584484292,0.193278905162462,0.713815543133713,"NO"
"Fitm2",0.665349976808814,2.41154475933239,1.48893802683223,0.171634151975432,0.277981871633063,-5.31383574207163,0.277981871633063,0.555983525328105,"NO"
